id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,classe
20251128_073926.jpg_aug4,50225.0,1754.4103727340698,0.20505361809854022,0.3668639053254438,4.876773252152233,0.28459821457990697,0.05085577892807942,0.003106963453676634,0.0014151508665700206,2.890570632016402e-06,0.0002569948151844904,6.707501262253975e-07,544297.1135005218,125667.18655223893,13198.636270028403,1
20251128_073943.jpg,73792.5,1569.5748053789139,0.37640731108452247,0.43222003929273084,2.656696537372648,0.22967369270558222,0.02590968028347274,0.00021443761352542048,1.8270562537774334e-05,-1.0772905072803572e-09,-2.878400872026496e-06,3.8378575725424267e-10,523436.4887175903,82537.99783675034,12509.565680682665,1
20251128_073943.jpg_aug0,73726.5,1578.6286281347275,0.37176930751027715,0.4324853228962818,2.6898401234274996,0.22919472654111256,0.02575208894315107,0.00020176496220006713,1.6942862953197356e-05,-9.830274867392026e-10,-2.7162087962548054e-06,1.2233878732425368e-10,510064.3939425688,81174.94347721896,11639.2427227949,1
20251128_073943.jpg_aug1,73782.5,1621.3981801271439,0.3526824654327742,0.6056644880174292,2.8354117315498146,0.2296173133398896,0.02589076540105374,0.00021282820593290354,1.8082475169616244e-05,-1.069359463062e-09,-2.8630714006849246e-06,3.38857326353762e-10,526204.5854988343,86682.82320691923,9583.890972490299,1
20251128_073943.jpg_aug2,73784.0,1626.3271124362946,0.3505550721953868,0.4989648033126294,2.852618830295047,0.22969638745791685,0.025918188570610685,0.00021533898779494562,1.833087306747873e-05,-1.0887499133628778e-09,-2.8927524396442702e-06,3.755213842951834e-10,533470.0870714309,85571.43188636514,11937.31001373698,1
20251128_073943.jpg_aug3,73761.5,1692.1677321195602,0.32370751764625805,0.5874730021598272,3.0892084535793285,0.22972856660373148,0.025934271949708335,0.0002150092473337898,1.8337707086390013e-05,-1.080637920025793e-09,-2.8841719473379342e-06,-3.975740074659715e-10,525932.5197323322,88100.79481621143,14877.779195219318,1
20251128_073943.jpg_aug4,73792.5,1569.5748053789139,0.37640731108452247,0.43222003929273084,2.656696537372648,0.22967369270558222,0.02590968028347275,0.00021443761352541146,1.8270562537764224e-05,-1.0772905072794788e-09,-2.87840087202493e-06,-3.8378575725380783e-10,506297.2200002682,82537.9978367503,12509.565680682665,1
20251128_074001.jpg,52620.0,1170.8326029777527,0.48235978532351687,0.32093933463796476,2.0731413157282668,0.2642406554997255,0.04359494057756145,0.0002798979546659412,0.0001387544835486293,2.727512118290293e-08,2.8308237108576816e-05,1.947015545460175e-09,371750.16565564566,66030.2026631573,2839.593740327609,1
20251128_074001.jpg_aug0,52621.5,1177.5605248212814,0.47687725704932676,0.324853228962818,2.096975658238537,0.26424521783226335,0.0435946742720424,0.0002803519456133263,0.00013899132218111809,2.7367988889159324e-08,2.836181934090218e-05,-1.941826431476637e-09,374476.2000514852,66166.62435169617,2850.8920809720603,1
20251128_074001.jpg_aug1,52609.5,1233.52603495121,0.4344876114520938,0.3852295409181637,2.3015615949506976,0.2641827961146273,0.043562624713799444,0.0002797652868465485,0.00013875548321862704,2.7269223926429696e-08,2.829927534651413e-05,1.9427492222918284e-09,380316.9981752065,69339.19642863786,2850.507110903875,1
20251128_074001.jpg_aug2,52618.5,1228.8986183404922,0.43784078682733923,0.32803180914512925,2.2839352341890113,0.26428767513102375,0.043617414367120966,0.00028152674207659325,0.00013972648568674924,2.764281198226514e-08,2.8518326980140118e-05,-1.9660804021555318e-09,382479.54175354267,68635.07889521906,2621.2375660857774,1
20251128_074001.jpg_aug3,52620.0,1170.8326029777527,0.48235978532351687,0.32093933463796476,2.0731413157282668,0.2642406554997255,0.04359494057756145,0.0002798979546659412,0.0001387544835486293,2.727512118290293e-08,2.8308237108576816e-05,1.947015545460175e-09,371750.16565564566,66030.2026631573,2839.593740327609,1
20251128_074001.jpg_aug4,52603.5,1239.0407537221909,0.4305794739674644,0.3313373253493014,2.3224516273053055,0.2641935740958162,0.043568323127107136,0.00027935298069413546,0.00013838809166018452,2.7140322423605723e-08,2.8221960334466066e-05,1.9426840895269437e-09,383642.2083152478,69569.44230208392,3168.20134640844,1
20251128_074011.jpg,59190.5,1267.7859205007553,0.4627751432132404,0.3568627450980392,2.1608766474719965,0.24741579013032586,0.034338695108150144,0.0006059008586954072,0.0001319800836701455,3.078979850071787e-08,1.1509447472264716e-05,-2.1092894694743552e-08,388688.7466662754,73323.63193929683,11512.928613834238,1
20251128_074011.jpg_aug0,59141.5,1304.0113161802292,0.4370584074156313,0.37924151696606784,2.28802371269574,0.24710972724934202,0.03420511848939749,0.0006037949081105649,0.00013491105016903384,3.2289426467197905e-08,1.2264691281897774e-05,2.0976661191144053e-08,411669.9100990987,73572.27500926761,11837.399322796751,1
20251128_074011.jpg_aug1,59145.5,1311.1828891038895,0.4323196994651714,0.39243027888446214,2.313103014359775,0.24691101901508825,0.0341490910630901,0.0005802449282185234,0.00012315116398443115,2.6829427799569273e-08,1.0446363942074551e-05,1.9076853200037857e-08,413741.553419523,75884.70848195738,11806.753024525327,1
20251128_074011.jpg_aug2,59144.0,1296.739238023758,0.4419928587074513,0.3967935871743487,2.2624799932839763,0.24709163974294468,0.03419897842773999,0.0006036885610454384,0.00013509443307708585,3.239506467885496e-08,1.2324235060074747e-05,2.0951828804468608e-08,408674.45656659285,72346.88840783962,11592.284586282416,1
20251128_074011.jpg_aug3,59160.5,1340.3199721574783,0.41383262106550944,0.5260960334029228,2.4164358948438256,0.2471534428705891,0.03421843997584215,0.0006041174525136315,0.00013265420946670186,3.1169868961920054e-08,1.1720382315999778e-05,-2.0944009681573914e-08,400043.6216426904,75561.66603376335,12091.876018376375,1
20251128_074011.jpg_aug4,59155.5,1281.8691807985306,0.452394775851767,0.37250996015936255,2.210458770478072,0.2471496237391618,0.03422784113027792,0.0006026491225239749,0.00013414596008742776,3.191758855487757e-08,1.2117346331469826e-05,-2.0881751460059055e-08,393152.3944083261,71829.39902725551,11355.412696476928,1
20251128_074020.jpg,47709.0,1208.3473217487335,0.4106072468846071,0.3241650294695481,2.4354173180996725,0.26801160648257855,0.045083546790913524,0.00022482398307385572,0.00014061784995111706,2.494350758363244e-08,2.8601973791531884e-05,-1.7153128905100762e-09,390623.27886212827,75246.74490722064,6747.590504305835,1
20251128_074020.jpg_aug0,47689.5,1297.1240140199661,0.3561800855426048,0.3836734693877551,2.80756853229624,0.2678811998384723,0.04500944009613358,0.00022348593115481525,0.00013981972550067748,2.4657241903079904e-08,2.8410082664428156e-05,-1.7029044918202803e-09,402782.4263942011,79435.43756879294,6583.9314698686285,1
20251128_074020.jpg_aug1,47703.0,1254.028561115265,0.3811892992055485,0.31620553359683795,2.6233684998087274,0.26799309557611306,0.04507261842638908,0.00022320578228253422,0.0001393652172097974,2.4521400384677575e-08,2.8328492387396356e-05,-1.6982641088807578e-09,397394.43363615434,76807.38267734327,6612.883357594939,1
20251128_074020.jpg_aug2,47709.0,1208.3473217487335,0.4106072468846071,0.3241650294695481,2.4354173180996725,0.26801160648257855,0.045083546790913524,0.00022482398307388044,0.0001406178499511117,2.4943507583632332e-08,2.8601973791530234e-05,1.71531289051074e-09,389775.51781634515,75246.74490722067,6747.590504305834,1
20251128_074020.jpg_aug3,47709.0,1208.3473217487335,0.4106072468846071,0.3241650294695481,2.4354173180996725,0.26801160648257855,0.045083546790913524,0.00022482398307385572,0.00014061784995111706,2.494350758363244e-08,2.8601973791531884e-05,-1.7153128905100762e-09,390623.27886212827,75246.74490722064,6747.590504305835,1
20251128_074020.jpg_aug4,47709.0,1208.3473217487335,0.4106072468846071,0.3241650294695481,2.4354173180996725,0.26801160648257855,0.045083546790913524,0.00022482398307388044,0.0001406178499511117,2.4943507583632332e-08,2.8601973791530234e-05,1.71531289051074e-09,389775.51781634515,75246.74490722067,6747.590504305834,1
20251128_074032.jpg,55752.0,1205.092488527298,0.4824247235221171,0.3268101761252446,2.0728622544448725,0.28934747722691007,0.05676673689068887,0.0010626407560750352,0.0003418486756649672,1.9140398744794767e-07,5.5020966538851855e-05,7.62596741627895e-08,403819.22980710067,74368.54425678689,9466.888882816793,1
20251128_074032.jpg_aug0,55574.5,1278.9818786382675,0.4269299728205432,0.38323353293413176,2.342304508145514,0.28715303980727747,0.05570265248122028,0.0009321405837366388,0.0002864571564458464,1.3624480349814477e-07,4.487668820839469e-05,-5.786419535451678e-08,397610.77792358684,76472.24323758838,9832.860766404776,1
20251128_074032.jpg_aug1,55732.5,1224.3056915998459,0.4672385331044925,0.306640625,2.140234439474969,0.28911704079399475,0.056651584052970716,0.0010478578508211682,0.00033530103966543015,1.8441663600667603e-07,5.376075054633887e-05,-7.410406008631088e-08,396816.0315574459,75957.04911362102,9740.008506220953,1
20251128_074032.jpg_aug2,55747.5,1209.3351291418076,0.47900706949900085,0.3352941176470588,2.0876518608502206,0.28929855322204734,0.056734249698587765,0.0010593667249022573,0.0003401682248636897,1.8960095077029841e-07,5.4626243059450634e-05,-7.583313040507418e-08,393067.5622587038,74597.3493991029,9543.841797413823,1
20251128_074032.jpg_aug3,55568.0,1274.4549672603607,0.42991801247949757,0.35445544554455444,2.3260248953809284,0.28703850236560513,0.05564624915897422,0.0009245935200878903,0.00028272366633224185,1.3287011810082615e-07,4.410255980244283e-05,5.692353937925333e-08,406003.70161120454,76656.82623764955,9881.963437699282,1
20251128_074032.jpg_aug4,55756.5,1291.8935660123825,0.4198091473802805,0.5978260869565217,2.382034803768005,0.2892098611823496,0.056678994255261225,0.001065548864040838,0.0003420512768998892,1.9173123813943827e-07,5.4918680928166356e-05,-7.669459209275654e-08,391786.0449033374,78443.47736446206,9731.05228549576,1
20251128_074045.jpg,50572.0,1637.959581375122,0.23687194800839492,0.324853228962818,4.221690277839735,0.25319824017789805,0.03680705492424764,0.000559978183630686,6.871815647547589e-05,4.71761222169303e-09,3.5311731239476496e-07,1.2627627306042999e-08,469474.19214798167,93873.13938510652,28271.71651029433,1
20251128_074045.jpg_aug0,50212.0,1772.8367788791656,0.20076124411546858,0.41855670103092785,4.981041059024551,0.25476863442613307,0.03757224450024922,0.0005558641228349537,5.516820431788924e-05,-5.181825870531055e-10,-3.5472884063473153e-06,-9.646993259160012e-09,517824.6903518603,90746.72486714141,37868.45099236725,1
20251128_074045.jpg_aug1,50514.0,1618.5281229019165,0.24231546031251186,0.3616600790513834,4.126851826583041,0.25301372593475496,0.03672270731825215,0.0005563341662389921,6.722315376419008e-05,4.26523160603788e-09,9.433458401308515e-08,1.2280472664533648e-08,473571.6871984641,91199.51214650883,25489.68321902715,1
20251128_074045.jpg_aug2,50072.0,1852.920039176941,0.18327002798495154,0.40562248995983935,5.45642957004465,0.25426801871748317,0.03728079240616964,0.0005761442488765577,5.707297700729295e-05,-5.026000398031733e-10,-3.590479313141068e-06,-1.0337098982111444e-08,502614.4913798249,96977.19958371174,43401.17876536303,1
20251128_074045.jpg_aug3,50056.5,1784.4520028829575,0.19754252558990895,0.3352941176470588,5.06220114891091,0.2537396530750982,0.03695475914054769,0.0005782491438171,5.596708685470382e-05,-8.655299648015103e-10,-3.682407341016638e-06,-1.0031037418815538e-08,496807.92357308464,93206.57178993509,39872.81349966869,1
20251128_074045.jpg_aug4,50170.5,1788.7362736463547,0.19704511156488239,0.38336713995943206,5.074979998530556,0.2547314213655043,0.03753662677665401,0.0005576025004718907,5.485301741019699e-05,-6.994137552490985e-10,-3.6603744469135466e-06,-9.567661925514874e-09,519563.2729687502,90116.92765666287,38598.160606178724,1
20251128_074059.jpg,58629.5,1200.8742331266403,0.5108942346337524,0.33984375,1.9573522897882683,0.257049696627296,0.03982824654452878,0.0003269557929711701,0.00010371445808199972,1.822584604156906e-08,1.5358681171733505e-05,-5.7077416805678285e-09,381311.87521109276,66514.79608430488,6906.532671620067,1
20251128_074059.jpg_aug0,58609.0,1255.626540184021,0.4671466102368353,0.34782608695652173,2.1406555845348363,0.25704697331570536,0.03982503762809835,0.0003275252135375707,0.00010380481277926,1.8262538445420962e-08,1.5360701680398852e-05,-5.729794274018369e-09,389143.49228530086,69413.68698628222,6690.980077746595,1
20251128_074059.jpg_aug1,58612.5,1286.9230035543442,0.444728520777778,0.41513292433537835,2.2485627821915206,0.2569828743048075,0.03979370307470843,0.00032671050824982945,0.00010352918107780944,1.816658421247955e-08,1.5314615232496102e-05,-5.7018829436838964e-09,392755.01822000934,71348.41090171707,6426.8576779616415,1
20251128_074059.jpg_aug2,58615.5,1232.815358042717,0.48464782254850525,0.33988212180746563,2.06335395203373,0.2570095009240012,0.039805534036567586,0.00032739085756949696,0.00010374344105703234,1.8242919316157755e-08,1.53486545730536e-05,5.722528370079137e-09,395916.1044261776,68596.99774208403,6945.928162309311,1
20251128_074059.jpg_aug3,58625.0,1210.7737278938293,0.5025354949489083,0.34765625,1.9899091905969108,0.25701910577267,0.0398113031091446,0.0003267621037714607,0.00010358458993064077,1.8185353079309714e-08,1.5340677961734758e-05,-5.698151441301385e-09,383630.2992217898,67179.18165151704,6573.894575550935,1
20251128_074059.jpg_aug4,58610.0,1278.4793524742126,0.4506030721256815,0.45121951219512196,2.219248074103413,0.25692349094004063,0.03976143719634663,0.00032732921797982024,0.00010369086703029799,1.8227594554078006e-08,1.533620407765926e-05,-5.716821115827436e-09,391063.7696054187,71377.31249403015,6246.2045287521205,1
20251128_074111.jpg,44166.0,1581.650925397873,0.22185879639836867,0.296078431372549,4.5073714282863255,0.30910688687165444,0.06607129821902846,0.0021425598590618516,0.0007848131806878377,9.569577805177991e-07,0.00012148106497420468,-3.463043249141046e-07,528589.2946598522,94158.58397387054,26867.60438905104,1
20251128_074111.jpg_aug0,44145.0,1648.1017167568207,0.20423179840880004,0.332,4.896397171210101,0.30876902217097746,0.06587820098819941,0.0021464955869391344,0.0007873877160428166,9.630043169824417e-07,0.0001220955915736845,-3.4708058815043895e-07,532752.2547422957,96179.40782925198,26898.66438340052,1
20251128_074111.jpg_aug1,43943.5,1788.1677321195602,0.17269827562522258,0.3629032258064516,5.790445772429878,0.3107383660267472,0.06687474632581818,0.002299165262896552,0.0008758110166234223,1.17728824999603e-06,0.00014115087175313514,-3.9817125086932e-07,571676.9445875878,92150.3906110058,45598.822837657695,1
20251128_074111.jpg_aug2,43976.0,1800.3514976501465,0.17049473780043672,0.4256619144602851,5.865283661543239,0.31073402076282197,0.06690633149612638,0.002263896428330526,0.0008479733057068187,1.10903711214471e-06,0.00013461848510822508,-3.878540854104964e-07,595434.9510080846,95188.1477477568,45199.107007965446,1
20251128_074111.jpg_aug3,44122.0,1650.9301438331604,0.20342656219394675,0.32270916334661354,4.915778889516899,0.3087068661107105,0.06584327684428025,0.0021441110051735133,0.0007904056049097124,9.691095721986129e-07,0.00012309781746393974,3.4581221371992324e-07,565137.5579670847,96258.46215906316,26719.6905730382,1
20251128_074111.jpg_aug4,43953.5,1821.020544409752,0.16656112158094188,0.4577319587628866,6.003802030800093,0.31073293405398955,0.06688436889971915,0.0022767199781045994,0.0008603159299428357,1.1386472332211647e-06,0.0001375642300791004,3.914082451836626e-07,598068.8411512508,96174.54254905727,44848.00211063431,1
20251128_074124.jpg,57546.0,1373.5676651000977,0.38328770486337316,0.3424657534246575,2.6090062042466515,0.26732477125795556,0.044606463857121824,0.00042462277069212843,0.00016277144347298466,4.1086150393861284e-08,2.7615917505474817e-05,1.1963999710495875e-08,449714.6436152597,76729.32776978468,1075.8100752786277,1
20251128_074124.jpg_aug0,57408.5,1483.8346909284592,0.3276536595088978,0.3346456692913386,3.052003147161077,0.2680002394485356,0.044810308170897165,0.00044517343346893597,0.00017660566867243503,4.77276041297091e-08,3.0374146496345722e-05,-1.3198633347681485e-08,475074.8473093477,82064.92793547145,6459.442564128002,1
20251128_074124.jpg_aug1,57546.0,1373.5676651000977,0.38328770486337316,0.3424657534246575,2.6090062042466515,0.26732477125795556,0.044606463857121824,0.00042462277069212843,0.00016277144347298466,4.1086150393861284e-08,2.7615917505474817e-05,1.1963999710495875e-08,449714.6436152597,76729.32776978468,1075.8100752786277,1
20251128_074124.jpg_aug2,57544.5,1396.9230035543442,0.3705687109212782,0.35490196078431374,2.6985548712784744,0.26729462154903116,0.04458996975501678,0.0004242640239067079,0.00016245242605967625,4.094195544910763e-08,2.7542320346681502e-05,1.1944930453973536e-08,452704.0548636604,78235.82260320362,1189.9937723247017,1
20251128_074124.jpg_aug3,57553.0,1377.224519252777,0.3813013461650658,0.34442270058708413,2.6225976122494434,0.2673241408837157,0.044605795460005926,0.00042233466612786425,0.00016116597792845098,4.0333720480977474e-08,2.7257672730281455e-05,-1.1881451946947882e-08,444315.3379954376,77061.09206053671,1126.889231977844,1
20251128_074124.jpg_aug4,57546.0,1373.5676651000977,0.38328770486337316,0.3424657534246575,2.6090062042466515,0.26732477125795556,0.044606463857121824,0.00042462277069212843,0.00016277144347298466,4.1086150393861284e-08,2.7615917505474817e-05,1.1963999710495875e-08,449714.6436152597,76729.32776978468,1075.8100752786277,1
20251128_074228.jpg,49670.5,1166.9331082105637,0.4583703024351549,0.302734375,2.1816422108661127,0.2912822524628933,0.058993382950630315,0.00022642554955063323,0.00012452464526735242,2.0909567375851982e-08,3.01706560378932e-05,3.5836395736582333e-11,368557.0332119576,69551.9594398843,3307.9224565147774,1
20251128_074228.jpg_aug0,49653.5,1234.5554724931717,0.40939120914399135,0.2938856015779093,2.442651375174691,0.29118880467536407,0.058937206922111865,0.0002261857951898126,0.00012423391961886897,2.0825351210671433e-08,3.0085674764571672e-05,3.4920502138729523e-11,381311.0827788775,73422.26091349941,3291.525481771968,1
20251128_074228.jpg_aug1,49655.0,1240.739238023758,0.40533286318940015,0.41922290388548056,2.467108124743217,0.2910765180060874,0.0588744471897597,0.00022337089940533197,0.00012254837174124217,2.0275628656466323e-08,2.965629920049486e-05,2.3260424370788845e-11,377014.3698070406,73398.13873472808,3641.547487307579,1
20251128_074228.jpg_aug2,49667.5,1181.5605248212814,0.4470645340901791,0.291015625,2.236813533050882,0.29123823775002333,0.05896664314338909,0.00022784357596897898,0.00012532153850243268,2.1176598243792258e-08,3.0358859808728718e-05,3.9966706952298366e-11,371386.21666400065,70342.10826905732,3215.105332737369,1
20251128_074228.jpg_aug3,49647.5,1257.9524410963058,0.3942564472603534,0.314,2.5364201573592386,0.2912446041657893,0.05897177027734264,0.00022439446485524213,0.00012336599698966458,2.052572485593846e-08,2.9885785473982524e-05,3.8809951171166336e-11,383688.67138996953,73943.73381624222,3659.1252979754404,1
20251128_074228.jpg_aug4,49666.5,1205.9869309663773,0.4291293486125004,0.3485148514851485,2.3302997178666294,0.2912083129045819,0.05894854465846856,0.0002255919602651753,0.0001240475893382804,2.0751217465090973e-08,3.0044374933770878e-05,-3.7804010891567e-11,382573.6139999725,72646.93998017469,3542.271642908519,1
20251128_074245.jpg,53935.0,1165.8620405197144,0.49863897660594436,0.31640625,2.0054589531019804,0.26590870924995935,0.04487116314956361,9.78590733269296e-05,2.3083079639878502e-05,9.49108290423054e-10,2.6948783630992818e-06,5.502671381536923e-10,374633.9223135033,65354.82351154092,2492.144690969456,1
20251128_074245.jpg_aug0,53919.0,1246.1950817108154,0.4362943884744316,0.3911290322580645,2.292030396028354,0.2657834100453385,0.04480523479785278,9.807427337718266e-05,2.308839090721406e-05,9.498648753500944e-10,2.6908498393337015e-06,5.521203172732312e-10,383177.3522665451,69914.74403418179,2995.02937318989,1
20251128_074245.jpg_aug1,53919.5,1216.9574934244156,0.457514541279105,0.3273809523809524,2.1857228782373364,0.2658061385522363,0.04481483579519348,9.812004213767737e-05,2.3153137834888963e-05,9.550038463610196e-10,2.7043713154877734e-06,-5.529913366893502e-10,380369.8026302825,68235.86552167103,2658.5196320910422,1
20251128_074245.jpg_aug2,53934.0,1167.8620405197144,0.4969233559955049,0.31640625,2.0123827707728954,0.2658990402051803,0.04485337571197894,9.779773441358957e-05,2.3327823891518887e-05,9.676032385786084e-10,2.7403628553759565e-06,-5.525011886954826e-10,371771.0138916158,65525.07745084956,2497.780848235367,1
20251128_074245.jpg_aug3,53922.0,1224.513842344284,0.4519063649614459,0.35177865612648224,2.2128477878051447,0.26587729688571127,0.044850906686602125,9.85167748170054e-05,2.330295973654004e-05,9.673549742829042e-10,2.732434551083839e-06,5.57558241345561e-10,384933.6143921442,68839.19419851957,2310.8840707074182,1
20251128_074245.jpg_aug4,53922.0,1240.1118214130402,0.4406098088720979,0.4,2.2695817929243702,0.2657364494786273,0.044775677411109174,9.867023697503663e-05,2.3427838715034874e-05,9.777400353655458e-10,2.7578681662671743e-06,-5.592801331607654e-10,382640.4453700628,70087.88757265607,2776.7189484434916,1
20251128_074256.jpg,46987.0,1204.004175901413,0.4073161169949971,0.279296875,2.455095583689566,0.3056345543650662,0.06739365517550236,0.0003694528565968445,0.0002277226023589644,6.601213054840938e-08,5.867356291760182e-05,2.3066353182476018e-09,387608.6287803717,75452.2979299329,4441.915207971676,1
20251128_074256.jpg_aug0,46970.5,1256.413337111473,0.37391248926565046,0.2865612648221344,2.674422568670977,0.30553544523597925,0.06733157320833064,0.0003688522055914488,0.00022710581941791155,6.568982315393954e-08,5.847283245422305e-05,-2.3191826364119325e-09,397898.5981641554,78231.47984156453,4338.051482116532,1
20251128_074256.jpg_aug1,46965.0,1269.4844048023224,0.3662093686292144,0.31746031746031744,2.7306783650652484,0.30554650265997274,0.06733896485378614,0.00036745113604352023,0.00022641213471832284,6.526525838121452e-08,5.830721804566314e-05,-2.2904752917406912e-09,404646.2116528462,79051.29181483449,4394.351355374047,1
20251128_074256.jpg_aug2,46985.0,1252.7981131076813,0.3761897117143836,0.28402366863905326,2.6582332500343204,0.305587924581909,0.06736503640640185,0.0003672888645008384,0.0002263158313839713,6.520899869525059e-08,5.8290418395929115e-05,-2.2947769436286307e-09,394784.54718745005,77057.33335657083,4426.734487332224,1
20251128_074256.jpg_aug3,46986.5,1214.3889518976212,0.4003753624893616,0.27734375,2.497656183893111,0.3056618115735777,0.06740978232058087,0.00037025710087717204,0.00022828097720074586,6.632826703213145e-08,5.883788536865534e-05,-2.285336885064581e-09,392446.7188345445,75962.4129824717,4500.5743732376195,1
20251128_074256.jpg_aug4,46982.5,1224.8742331266403,0.3935165380818341,0.27788649706457924,2.5411892594766727,0.30563497958216257,0.06738966904014394,0.00037016303009344175,0.00022824595730713002,6.630313194474427e-08,5.880126229471522e-05,2.3261744770145382e-09,392706.50416946237,76689.95149631915,4469.435514909606,1
20251128_074305.jpg,73225.5,1254.4965974092484,0.5847001892805437,0.4375,1.7102782217848613,0.20987568587769337,0.018128390499319778,5.5007135606851395e-05,1.7307355926930692e-05,5.327952501017733e-10,2.325711264257049e-06,3.611178317916734e-11,381517.5695508662,56706.92239132747,5823.767527910226,1
20251128_074305.jpg_aug0,73225.5,1254.4965974092484,0.5847001892805437,0.4375,1.7102782217848613,0.20987568587769337,0.01812839049931979,5.50071356068559e-05,1.7307355926929103e-05,5.327952501017126e-10,2.3257112642567965e-06,-3.611178317929978e-11,386180.55478881893,56706.922391327476,5823.767527910227,1
20251128_074305.jpg_aug1,73202.0,1328.4793524742126,0.5212225457708076,0.4505050505050505,1.9185662786730655,0.20984434750196432,0.018114082211867794,5.490905373515326e-05,1.727446637202673e-05,5.307988265634176e-10,2.320342813221573e-06,3.6043937717005277e-11,401493.4868811697,61649.800485603,6338.144239986136,1
20251128_074305.jpg_aug2,73225.5,1254.4965974092484,0.5847001892805437,0.4375,1.7102782217848613,0.20987568587769337,0.01812839049931979,5.50071356068559e-05,1.7307355926929103e-05,5.327952501017126e-10,2.3257112642567965e-06,-3.611178317929978e-11,386180.55478881893,56706.922391327476,5823.767527910227,1
20251128_074305.jpg_aug3,73211.5,1277.1240140199661,0.5640570436605764,0.443359375,1.7728703350821977,0.20985319206832487,0.018119494804429176,5.51306863099208e-05,1.7376461641953052e-05,5.365581344492732e-10,2.3340285540652885e-06,-3.6852118459467425e-11,391684.41215984075,57842.467893297166,6232.38801928078,1
20251128_074305.jpg_aug4,73205.0,1306.1950817108154,0.5391809265369886,0.4411177644710579,1.8546650127680258,0.20985858972431876,0.01811937702117539,5.498674328587443e-05,1.7311045625364385e-05,5.328465511301839e-10,2.325380549442239e-06,-3.641469040092479e-11,403845.2071029196,60545.676787655255,5749.7511497610985,1
20251128_074312.jpg,53842.5,1195.4183894395828,0.4734729974883865,0.3125,2.112052863214292,0.27207411447349045,0.047981891161794264,0.0002853575379850099,0.00012908407695355628,2.4532822327048945e-08,2.5817690286624614e-05,-3.4515285866890695e-09,384485.43696868414,70204.93566221527,5714.333611353027,1
20251128_074312.jpg_aug0,53817.5,1269.325024485588,0.4197470950423666,0.376984126984127,2.382386946356511,0.2719068923517432,0.0478896804198827,0.00028383422435450704,0.00012838699150387455,2.4269232205182543e-08,2.565549360818413e-05,3.4151346947306016e-09,396477.4757549286,74893.04194323109,6174.089109794479,1
20251128_074312.jpg_aug1,53842.5,1195.4183894395828,0.4734729974883865,0.3125,2.112052863214292,0.27207411447349045,0.047981891161794264,0.0002853575379850099,0.00012908407695355628,2.4532822327048945e-08,2.5817690286624614e-05,-3.4515285866890695e-09,384485.43696868414,70204.93566221527,5714.333611353027,1
20251128_074312.jpg_aug2,53834.0,1212.6315925121307,0.4600539425832102,0.3131115459882583,2.1736581462273405,0.2720511844448363,0.047966765135487345,0.00028547574743159165,0.0001289782175770856,2.4505992761155075e-08,2.5781172608464434e-05,-3.4602859889033334e-09,388860.86756705155,71551.88271029768,5570.83637465989,1
20251128_074312.jpg_aug3,53839.5,1217.016368508339,0.4567915308000975,0.3137254901960784,2.1891824444477783,0.2720130186272454,0.047948611191422526,0.0002852287548224003,0.0001290279043405966,2.451261039677172e-08,2.5809117474672408e-05,3.439010194439722e-09,390480.3713030913,71516.9465434488,5707.020799116317,1
20251128_074312.jpg_aug4,53825.5,1268.4965974092484,0.42035800631400483,0.4139344262295082,2.3789245951771076,0.2720210338627637,0.04795528704591968,0.000282765535758653,0.0001277772559535696,2.4050099053087392e-08,2.5544981298133142e-05,-3.3918464414298535e-09,392682.2509727171,74396.38298859708,5969.902354044883,1
20251128_074320.jpg,40641.5,1245.4772645235062,0.3292365061195947,0.23483365949119372,3.037330251696789,0.3484575076733046,0.0943174166011072,0.0016567574775974226,0.0008490986060202055,9.951547646373877e-07,0.00022301052637206282,1.545628878989013e-07,421852.7204463662,89133.90601509824,7089.95415945725,1
20251128_074320.jpg_aug0,40642.5,1247.6193999052048,0.32811496606760127,0.23529411764705882,3.0477122454510983,0.3485362753787709,0.09436444033283906,0.0016615686310534807,0.0008519322014578505,1.0016070887905765e-06,0.00022375233041368547,1.554626405217599e-07,420845.1790955909,88790.94815415994,6967.942249177349,1
20251128_074320.jpg_aug1,40638.5,1287.7859205007553,0.307935804393874,0.2996031746031746,3.247430099816914,0.348533918373536,0.09436624067298421,0.0016561817063527023,0.0008473022901143627,9.916890761608845e-07,0.0002223642342322181,-1.549254695246196e-07,411937.5478601095,90403.80294020244,7054.690160589419,1
20251128_074320.jpg_aug2,40595.5,1299.5849100351334,0.30204972102554906,0.2885375494071146,3.310713205113056,0.3476485892840235,0.0938050701476494,0.0016005617361018734,0.0008153525144295144,9.201805642204979e-07,0.00021352214190369358,1.443814981710779e-07,426193.5271599042,91409.04672255655,7245.6567328930205,1
20251128_074320.jpg_aug3,40611.0,1328.739238023758,0.2890507014319349,0.3193612774451098,3.459600668831029,0.3478745880415053,0.093947746505372,0.0016133717152902198,0.0008231153256559563,9.371283819110145e-07,0.00021569854008759103,1.4672868329921347e-07,431355.9145496906,93743.96812916711,8170.393392488159,1
